,CountryRegionName,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberChildrenAtHome,TotalChildren,YearlyIncome,AvgMonthSpend,age
13628,United States,Clerical,F,S,0,0,0,81321,51.96,16.0
13629,United States,Clerical,F,S,0,0,0,82847,54.4,21.0
13630,United States,Skilled Manual,F,S,0,0,0,55651,51.76,21.0
13631,Germany,Skilled Manual,M,S,0,0,0,60915,60.42,32.0
13632,United States,Clerical,F,M,1,0,2,84349,49.9,48.0
13633,United States,Management,F,M,1,1,2,108537,54.63,62.0
13634,United States,Clerical,M,M,1,0,2,77139,49.98,55.0
13635,United Kingdom,Skilled Manual,M,M,1,1,2,59810,58.42,43.0
13636,United States,Clerical,F,M,1,1,1,80683,51.98,31.0
13637,Australia,Clerical,F,M,1,2,2,83572,53.13,49.0
13638,Australia,Management,M,S,0,0,0,107707,52.86,17.0
13639,United States,Skilled Manual,F,M,1,0,2,53787,47.56,31.0
13640,Australia,Skilled Manual,M,M,1,1,2,55132,60.11,45.0
13641,Australia,Management,F,S,1,0,0,105928,51.4,33.0
13642,Germany,Skilled Manual,M,M,1,0,1,59228,55.32,40.0
13643,Australia,Skilled Manual,M,M,0,1,1,52390,48.52,25.0
13644,Germany,Skilled Manual,M,S,0,0,0,54135,51.36,17.0
13645,United States,Skilled Manual,F,S,1,0,0,50933,47.68,46.0
13646,Germany,Management,F,M,1,0,2,106590,51.28,53.0
13647,Canada,Management,M,S,1,0,0,106218,52.88,29.0
13648,France,Management,F,M,1,1,2,106224,52.66,28.0
13649,Australia,Skilled Manual,M,M,0,0,0,62092,49.31,23.0
13650,Australia,Skilled Manual,M,S,0,0,0,59809,59.1,32.0
13651,United States,Professional,M,M,1,1,2,128449,64.43,36.0
13652,Canada,Skilled Manual,F,M,1,1,1,53437,48.49,37.0
13653,France,Management,M,S,0,0,0,105049,53.68,26.0
13654,United Kingdom,Clerical,F,M,1,1,2,79968,52.34,48.0
13655,Canada,Professional,F,M,1,2,2,131189,56.2,55.0
13656,Australia,Manual,F,S,0,0,0,33219,47.23,31.0
13657,United Kingdom,Manual,M,S,0,0,0,32057,48.98,26.0
13658,Canada,Clerical,F,S,0,0,0,82923,51.8,26.0
13659,Australia,Clerical,M,M,1,1,2,77050,52.37,52.0
13660,Canada,Manual,M,M,0,0,0,35218,46.52,24.0
13661,Australia,Skilled Manual,M,S,1,0,0,52793,55.75,43.0
13662,United States,Skilled Manual,F,M,0,0,0,53324,47.6,23.0
13663,United Kingdom,Manual,F,S,0,0,0,27563,46.78,23.0
13664,United States,Management,M,M,1,2,2,112670,58.85,47.0
13665,Canada,Clerical,M,S,1,0,0,80610,51.72,43.0
13666,United States,Manual,M,S,0,0,0,27906,47.54,36.0
13667,United States,Management,M,M,1,0,2,113429,51.95,49.0
13668,Australia,Manual,F,S,0,0,0,36157,49.28,42.0
13669,Australia,Clerical,F,S,1,0,0,76341,50.07,36.0
13670,France,Skilled Manual,M,M,1,1,2,57393,53.03,43.0
13671,Germany,Skilled Manual,F,S,0,0,0,61872,49.25,25.0
13672,Australia,Clerical,F,S,0,0,0,84049,49.67,33.0
13673,United Kingdom,Clerical,M,S,1,0,0,87933,62.89,44.0
13674,France,Skilled Manual,F,M,1,0,2,56715,47.66,74.0
13675,United Kingdom,Clerical,F,M,1,0,1,83531,50.76,33.0
13676,Canada,Skilled Manual,M,S,0,0,0,51111,49.01,18.0
13677,Germany,Skilled Manual,M,S,0,0,0,61076,52.38,16.0
13678,United States,Skilled Manual,F,M,1,1,2,59748,48.68,50.0
13679,France,Skilled Manual,F,S,0,0,0,61720,51.63,21.0
13680,Germany,Clerical,M,M,1,1,2,83761,59.7,30.0
13681,France,Skilled Manual,M,S,0,0,0,52704,49.34,22.0
13682,Germany,Manual,F,M,0,1,2,28602,46.09,33.0
13683,Australia,Manual,M,M,0,0,0,26546,44.95,16.0
13684,Australia,Skilled Manual,F,M,1,1,1,55768,51.03,33.0
13685,United States,Skilled Manual,F,M,1,1,2,58818,52.66,54.0
13686,France,Skilled Manual,F,S,0,0,0,57424,48.47,19.0
13687,Germany,Manual,F,S,0,0,0,28695,49.47,20.0
13688,United States,Management,F,M,1,0,2,104686,50.89,38.0
13689,United States,Skilled Manual,M,M,1,1,2,58361,56.32,41.0
13690,Australia,Clerical,M,M,1,1,1,79667,49.59,27.0
13691,Australia,Clerical,M,M,1,1,2,78711,54.86,43.0
13692,Australia,Skilled Manual,M,S,0,0,0,55783,51.7,26.0
13693,France,Skilled Manual,F,M,1,1,2,58360,49.08,52.0
13694,United States,Clerical,M,S,0,0,0,81459,63.49,31.0
13695,United States,Management,M,S,1,0,0,108175,54.41,29.0
13696,United Kingdom,Manual,M,S,0,0,0,34278,49.54,24.0
13697,United States,Manual,M,M,1,1,2,36453,56.82,39.0
13698,Germany,Skilled Manual,F,S,0,0,0,53621,53.02,37.0
13699,Germany,Clerical,M,S,0,0,0,86649,55.34,32.0
13700,Australia,Professional,F,S,1,0,0,135697,55.92,28.0
13701,United States,Clerical,M,M,1,1,2,85360,50.94,50.0
13702,Canada,Clerical,F,S,1,1,1,80172,54.57,57.0
13703,France,Skilled Manual,M,M,1,0,2,61068,48.19,60.0
13704,United States,Skilled Manual,M,M,0,2,2,56409,48.03,26.0
13705,Germany,Management,M,M,1,0,2,103546,51.46,55.0
13706,Canada,Management,M,S,1,0,0,104952,52.39,29.0
13707,United States,Clerical,F,M,0,0,0,86396,49.64,21.0
13708,France,Clerical,F,S,1,0,1,80986,53.64,55.0
13709,United States,Manual,M,M,0,1,2,33496,46.4,27.0
13710,France,Skilled Manual,M,M,1,1,2,56416,50.27,34.0
13711,France,Skilled Manual,M,S,1,1,1,55486,52.95,51.0
13712,Canada,Skilled Manual,F,M,0,0,1,54922,47.88,24.0
13713,Germany,Clerical,M,M,1,1,2,84108,58.17,38.0
13714,United States,Manual,M,S,0,0,0,31008,49.71,33.0
13715,United States,Clerical,M,M,1,2,2,82265,61.55,40.0
13716,Canada,Manual,M,M,1,0,2,27811,48.94,35.0
13717,United States,Skilled Manual,F,S,1,0,0,51996,49.22,41.0
13718,Australia,Management,M,M,1,2,2,109005,53.29,26.0
13719,Australia,Skilled Manual,F,S,0,0,0,57281,52.49,33.0
13720,United States,Professional,F,S,1,0,0,129659,54.81,28.0
13721,United States,Professional,M,M,1,0,1,138225,52.12,26.0
13722,Germany,Clerical,F,S,1,0,0,85033,50.79,47.0
13723,Australia,Management,M,S,0,0,0,107411,52.69,23.0
13724,United States,Clerical,F,S,1,0,1,77963,53.24,50.0
13725,United States,Skilled Manual,F,S,1,1,1,52450,52.68,50.0
13726,Canada,Professional,F,M,1,1,2,137914,51.86,59.0
13727,United States,Clerical,M,M,1,0,2,77458,56.32,36.0
13728,United Kingdom,Manual,M,S,0,0,0,32194,46.07,27.0
13729,France,Clerical,M,S,1,1,1,83799,52.36,55.0
13730,United States,Management,M,M,1,0,3,105998,50.76,61.0
13731,France,Management,M,S,1,0,0,107093,55.2,38.0
13732,United Kingdom,Clerical,F,S,1,0,0,83647,51.31,39.0
13733,Germany,Management,F,S,1,0,0,111322,51.14,40.0
13734,Australia,Manual,M,S,0,0,0,31731,45.65,24.0
13735,United States,Manual,F,M,1,0,2,30733,46.03,46.0
13736,Germany,Clerical,F,M,1,1,2,80413,51.82,29.0
13737,United States,Clerical,F,M,1,1,2,86570,49.89,44.0
13738,Germany,Professional,M,M,1,1,2,135678,57.76,33.0
13739,Germany,Clerical,M,S,0,0,0,87057,52.95,32.0
13740,United Kingdom,Skilled Manual,F,S,0,0,0,51839,52.46,26.0
13741,United Kingdom,Clerical,F,M,1,1,2,82047,51.93,35.0
13742,United States,Skilled Manual,M,M,1,1,2,57556,50.46,61.0
13743,United States,Skilled Manual,F,S,0,0,0,58944,51.6,17.0
13744,United States,Manual,M,M,0,1,1,32794,49.43,31.0
13745,United States,Management,M,M,1,0,0,111677,51.48,23.0
13746,United States,Manual,F,S,0,0,0,33778,46.19,19.0
13747,United States,Skilled Manual,M,S,1,1,1,56854,52.28,63.0
13748,United States,Management,M,M,1,2,2,107922,63.31,45.0
13749,Australia,Management,M,S,0,0,0,105893,54.96,22.0
13750,United States,Skilled Manual,M,M,1,1,2,52721,59.65,44.0
13751,United States,Manual,F,S,0,0,0,36185,49.79,20.0
13752,United States,Skilled Manual,M,S,0,0,0,55464,49.1,24.0
13753,France,Professional,M,M,1,1,2,133063,63.46,34.0
13754,Australia,Skilled Manual,M,M,1,1,1,56089,53.99,33.0
13755,France,Clerical,F,S,0,0,0,81814,51.38,19.0
13756,United States,Clerical,F,S,0,0,0,76906,53.41,29.0
13757,United States,Clerical,F,S,1,0,0,77411,52.59,38.0
13758,Germany,Manual,M,S,0,0,0,33870,54.97,43.0
13759,United States,Skilled Manual,F,M,1,0,2,56173,48.51,35.0
13760,United States,Professional,M,S,1,0,0,137418,55.26,32.0
13761,United States,Clerical,M,M,1,0,2,87465,50.25,46.0
13762,United States,Manual,F,M,1,0,1,25748,44.67,35.0
13763,United States,Skilled Manual,M,M,0,1,1,54509,52.44,25.0
13764,United States,Clerical,M,S,0,0,0,82385,50.61,22.0
13765,Australia,Manual,M,M,1,1,2,26415,52.2,34.0
13766,United States,Clerical,M,S,1,0,0,80381,58.55,34.0
13767,United States,Clerical,M,M,1,0,1,78735,59.0,35.0
13768,Australia,Management,F,M,1,0,2,111331,51.05,34.0
13769,Germany,Management,F,S,0,0,0,107552,51.89,27.0
13770,United Kingdom,Management,F,M,1,1,2,109345,51.24,34.0
13771,Australia,Skilled Manual,F,M,0,0,0,50942,47.88,23.0
13772,United States,Clerical,M,S,1,0,0,77365,58.4,41.0
13773,Germany,Manual,F,S,0,0,0,34860,49.66,33.0
13774,Canada,Skilled Manual,M,M,0,2,2,54317,47.9,28.0
13775,Germany,Professional,F,M,1,0,3,129136,51.79,72.0
13776,United States,Clerical,F,S,0,0,0,81859,50.4,24.0
13777,United States,Clerical,F,S,1,0,0,80516,52.18,39.0
13778,United Kingdom,Management,M,S,0,0,0,108344,54.74,24.0
13779,United States,Management,M,S,0,0,0,111100,54.24,28.0
13780,United States,Manual,F,S,0,0,0,29812,46.79,30.0
13781,Australia,Manual,F,S,0,0,0,31986,49.44,18.0
13782,Australia,Management,M,M,1,0,0,109155,60.45,30.0
13783,France,Skilled Manual,M,M,1,0,2,58086,55.89,30.0
13784,United States,Skilled Manual,M,M,1,1,2,56853,49.19,49.0
13785,United States,Skilled Manual,M,M,1,0,2,56236,48.94,54.0
13786,Germany,Manual,M,M,1,0,2,31543,45.58,49.0
13787,United States,Clerical,M,S,1,0,0,87408,57.76,41.0
13788,Canada,Professional,M,M,1,0,2,132290,60.12,43.0
13789,United States,Management,M,M,1,1,2,112598,54.9,54.0
13790,United States,Skilled Manual,M,M,1,1,2,60350,58.23,43.0
13791,United States,Clerical,M,S,1,0,0,80297,56.38,40.0
13792,Canada,Skilled Manual,M,S,1,0,0,56687,51.87,39.0
13793,United States,Management,M,M,1,2,2,105120,52.15,32.0
13794,Germany,Skilled Manual,F,M,0,0,0,60751,48.8,22.0
13795,United Kingdom,Skilled Manual,M,M,1,0,2,56636,56.3,42.0
13796,United States,Skilled Manual,M,M,1,1,2,61757,57.88,44.0
13797,United States,Skilled Manual,F,S,1,0,0,52126,49.84,49.0
13798,France,Skilled Manual,F,S,0,0,0,54954,51.37,20.0
13799,Canada,Skilled Manual,F,S,0,0,0,52256,50.87,18.0
13800,United States,Management,M,M,1,0,0,109302,52.2,25.0
13801,United States,Clerical,F,S,0,0,0,79723,51.71,30.0
13802,Australia,Clerical,F,S,0,0,0,84157,54.41,26.0
13803,United States,Skilled Manual,F,S,0,0,0,51524,47.98,24.0
13804,United States,Professional,M,M,1,1,2,132971,57.39,34.0
13805,Australia,Skilled Manual,F,S,1,0,0,56926,50.16,44.0
13806,Australia,Skilled Manual,M,S,0,0,0,56513,59.95,30.0
13807,Australia,Skilled Manual,F,S,1,0,0,52300,49.38,42.0
13808,Australia,Management,M,M,1,0,2,112416,52.96,30.0
13809,Germany,Skilled Manual,F,S,0,0,0,55323,48.97,16.0
13810,Australia,Skilled Manual,F,M,0,0,2,51360,48.02,29.0
13811,Canada,Clerical,F,M,1,0,2,83561,50.12,34.0
13812,United States,Skilled Manual,F,M,1,1,2,55119,48.29,37.0
13813,United Kingdom,Skilled Manual,M,S,0,0,0,51392,48.88,20.0
13814,France,Clerical,M,M,1,1,1,79174,57.85,36.0
13815,Germany,Manual,M,S,0,0,0,29426,48.02,22.0
13816,United States,Clerical,M,M,1,0,1,82871,53.37,31.0
13817,United States,Clerical,M,M,1,1,2,84659,60.1,45.0
13818,Australia,Skilled Manual,M,S,0,0,0,54169,49.92,24.0
13819,Germany,Clerical,M,S,1,0,0,85607,55.89,35.0
13820,United States,Management,F,S,0,0,0,105337,52.35,28.0
13821,United States,Clerical,F,M,1,2,2,83684,54.14,47.0
13822,France,Skilled Manual,M,S,0,0,0,57526,50.36,17.0
13823,Australia,Professional,M,S,0,0,0,136200,54.67,17.0
13824,France,Skilled Manual,F,S,0,0,0,52167,52.19,19.0
13825,Australia,Manual,F,S,0,0,0,30921,49.31,35.0
13826,United States,Clerical,M,S,1,1,1,77133,50.46,49.0
13827,United States,Skilled Manual,M,M,1,0,2,59665,48.66,43.0
13828,United States,Manual,F,S,0,0,0,33661,49.44,21.0
13829,Germany,Manual,F,S,1,0,0,35126,46.43,45.0
13830,Canada,Skilled Manual,M,S,1,0,0,59675,58.54,39.0
13831,United States,Skilled Manual,F,S,1,0,0,51138,48.12,39.0
13832,Australia,Management,F,M,1,0,1,104879,51.95,36.0
13833,United Kingdom,Skilled Manual,F,M,1,0,2,60530,49.02,34.0
13834,France,Clerical,M,M,1,1,2,86113,53.19,32.0
13835,United States,Skilled Manual,F,S,0,0,0,54810,51.85,32.0
13836,United States,Clerical,M,M,0,0,0,86194,50.0,22.0
13837,United States,Skilled Manual,F,S,0,0,0,57832,48.48,37.0
13838,Canada,Manual,M,S,0,0,0,26395,46.85,29.0
13839,France,Skilled Manual,M,M,0,0,1,53294,48.11,26.0
13840,United States,Skilled Manual,M,M,1,1,2,54837,56.47,47.0
13841,Canada,Clerical,F,M,1,1,2,78979,51.94,47.0
13842,Canada,Skilled Manual,M,M,1,1,2,60802,50.61,41.0
13843,United Kingdom,Clerical,M,S,0,0,0,84010,59.72,32.0
13844,United States,Clerical,M,S,0,0,0,78029,50.83,29.0
13845,France,Management,F,S,1,0,0,108549,51.44,33.0
13846,Canada,Skilled Manual,F,M,1,0,2,52982,48.84,37.0
13847,Australia,Clerical,M,M,1,0,2,85472,58.92,43.0
13848,Germany,Manual,M,S,0,0,0,33668,49.11,22.0
13849,Australia,Management,F,S,0,0,0,110482,50.45,24.0
13850,United States,Management,M,M,1,0,2,113160,51.64,53.0
13851,United States,Skilled Manual,M,S,0,0,0,60681,48.61,16.0
13852,United States,Skilled Manual,F,S,1,0,1,54469,50.57,52.0
13853,United Kingdom,Clerical,F,M,0,0,0,86849,50.89,21.0
13854,United States,Skilled Manual,M,M,1,0,1,60615,51.23,34.0
13855,United States,Management,F,M,1,1,2,106305,52.86,47.0
13856,Australia,Skilled Manual,M,M,1,1,2,58269,60.43,38.0
13857,France,Professional,M,S,1,0,1,136260,52.11,62.0
13858,United States,Skilled Manual,M,S,0,0,0,60379,51.07,23.0
13859,United Kingdom,Skilled Manual,M,S,1,0,0,52915,52.12,46.0
13860,United States,Professional,F,S,1,0,0,135701,52.29,37.0
13861,United States,Manual,F,S,1,0,0,27765,48.39,44.0
13862,United States,Skilled Manual,F,M,1,1,2,55932,47.85,38.0
13863,Canada,Skilled Manual,M,M,0,0,1,55407,47.8,28.0
13864,France,Manual,M,S,0,0,0,29506,48.74,19.0
13865,Canada,Clerical,M,M,1,1,1,86433,55.83,35.0
13866,France,Manual,M,M,0,2,2,30480,50.28,31.0
13867,Australia,Clerical,M,M,0,0,0,77784,49.76,16.0
13868,United States,Skilled Manual,F,M,1,1,2,62071,53.46,36.0
13869,United States,Management,F,M,1,1,2,102856,52.79,32.0
13870,United Kingdom,Management,M,M,1,0,0,111252,52.08,23.0
13871,Germany,Management,M,S,0,0,0,111702,54.86,28.0
13872,United States,Manual,M,M,1,0,1,28111,50.76,40.0
13873,United States,Management,M,M,1,1,2,102191,64.06,35.0
13874,Australia,Management,M,M,1,0,1,112373,52.16,29.0
13875,Australia,Skilled Manual,M,S,0,0,0,56064,50.85,28.0
13876,United States,Management,M,S,1,0,0,111628,57.98,31.0
13877,United Kingdom,Management,F,M,1,2,2,108214,55.52,41.0
13878,United States,Management,F,M,1,0,0,110803,51.16,26.0
13879,Australia,Management,F,M,1,1,2,107727,54.33,34.0
13880,United States,Professional,F,M,1,1,2,128309,53.3,37.0
13881,Australia,Skilled Manual,F,M,1,1,2,51760,50.13,36.0
13882,France,Skilled Manual,F,S,0,0,0,56886,50.83,16.0
13883,United Kingdom,Manual,M,M,1,0,2,30334,49.5,40.0
13884,United States,Skilled Manual,F,M,1,0,2,57563,48.35,48.0
13885,United Kingdom,Management,F,M,1,0,0,111497,51.85,28.0
13886,United Kingdom,Skilled Manual,M,M,1,0,1,59274,53.27,33.0
13887,United States,Skilled Manual,M,M,1,1,2,60272,52.36,34.0
13888,United Kingdom,Skilled Manual,M,S,0,0,0,57649,50.26,23.0
13889,Australia,Skilled Manual,F,M,1,1,2,53642,50.54,48.0
13890,Australia,Manual,M,M,0,0,1,35743,46.02,25.0
13891,France,Skilled Manual,M,S,0,0,0,61782,53.91,37.0
13892,Canada,Skilled Manual,M,M,0,0,0,54483,47.9,20.0
13893,Germany,Skilled Manual,F,M,1,0,1,52751,48.72,40.0
13894,Australia,Professional,F,S,1,0,0,130243,56.85,31.0
13895,United Kingdom,Professional,M,S,1,0,0,135220,60.42,39.0
13896,Canada,Clerical,F,M,1,1,2,79536,53.52,43.0
13897,United States,Professional,F,S,1,0,0,131595,55.56,30.0
13898,United Kingdom,Skilled Manual,M,M,0,0,1,58902,47.89,26.0
13899,Australia,Clerical,M,M,1,2,2,78682,54.48,31.0
13900,United States,Manual,F,M,1,0,3,26679,45.42,59.0
13901,France,Clerical,F,M,1,1,2,82162,51.07,38.0
13902,Australia,Professional,F,M,1,0,0,135766,52.08,29.0
13903,Canada,Clerical,M,S,0,0,0,78909,53.13,18.0
13904,United States,Skilled Manual,F,M,1,1,2,55877,51.35,36.0
13905,Canada,Clerical,M,M,0,0,0,80598,50.57,18.0
13906,Australia,Skilled Manual,F,M,1,1,2,54301,49.82,44.0
13907,Australia,Professional,F,M,1,1,2,138047,52.55,29.0
13908,United States,Skilled Manual,M,S,1,0,0,58682,55.58,46.0
13909,Australia,Professional,F,M,1,1,2,136739,53.48,30.0
13910,Australia,Clerical,F,S,0,0,0,83209,51.05,21.0
13911,United States,Skilled Manual,F,S,0,0,0,56999,52.77,18.0
13912,United States,Skilled Manual,F,M,0,2,2,55101,48.42,29.0
13913,United States,Manual,M,S,0,0,0,34236,46.54,21.0
13914,United Kingdom,Clerical,M,M,1,0,1,84089,58.11,32.0
13915,France,Manual,F,S,1,1,1,36356,49.1,51.0
13916,Canada,Manual,F,M,1,0,2,28248,45.32,44.0
13917,United Kingdom,Clerical,M,M,1,1,1,83000,59.58,45.0
13918,Canada,Manual,M,S,0,0,0,29519,49.81,20.0
13919,United States,Professional,M,M,1,1,2,132568,58.75,31.0
13920,United States,Manual,F,M,1,0,2,28813,45.62,52.0
13921,United Kingdom,Clerical,F,S,0,0,0,80447,52.51,32.0
13922,Australia,Clerical,F,M,1,1,2,81186,52.86,57.0
13923,United States,Skilled Manual,F,S,0,0,0,59984,50.68,24.0
13924,United States,Management,M,M,1,0,0,112946,53.98,31.0
13925,United States,Management,F,M,1,2,2,106338,55.68,36.0
13926,United States,Professional,F,S,1,0,0,128124,55.68,30.0
13927,Australia,Manual,M,M,1,1,1,33344,48.84,34.0
13928,United Kingdom,Clerical,F,S,0,0,0,80244,54.44,30.0
13929,France,Skilled Manual,M,S,0,0,0,54540,50.12,22.0
13930,United States,Clerical,F,M,1,1,2,80087,52.46,27.0
13931,Australia,Clerical,M,M,1,0,2,81003,58.14,30.0
13932,United States,Skilled Manual,M,M,1,0,2,55980,57.06,40.0
13933,Germany,Skilled Manual,F,S,0,0,0,53047,48.19,27.0
13934,United States,Manual,M,M,1,0,2,35333,50.36,35.0
13935,France,Management,F,S,0,0,0,109485,53.34,26.0
13936,United States,Manual,M,M,1,1,2,31991,47.79,44.0
13937,Germany,Skilled Manual,M,S,0,0,0,55852,57.95,31.0
13938,Australia,Clerical,M,M,1,0,1,79436,54.23,30.0
13939,United States,Clerical,F,S,1,0,0,84560,51.61,46.0
13940,United States,Skilled Manual,F,S,1,0,1,51656,48.59,52.0
13941,Canada,Manual,F,M,1,1,2,34177,46.04,42.0
13942,France,Skilled Manual,F,M,1,1,2,61632,51.66,33.0
13943,Australia,Management,M,S,1,0,0,103330,53.73,29.0
13944,United States,Professional,F,S,1,0,0,133463,53.99,30.0
13945,United States,Management,F,M,1,1,2,108512,54.16,38.0
13946,Australia,Skilled Manual,M,S,0,0,0,59017,57.08,38.0
13947,United Kingdom,Skilled Manual,F,M,1,0,1,51360,48.58,42.0
13948,United States,Professional,M,M,1,1,2,136975,52.72,25.0
13949,United Kingdom,Manual,M,S,0,0,0,25799,46.38,25.0
13950,United States,Skilled Manual,M,M,1,1,1,59056,56.07,32.0
13951,Australia,Skilled Manual,F,S,1,0,0,59230,49.3,40.0
13952,Australia,Manual,M,M,1,2,2,33696,48.23,51.0
13953,United States,Manual,F,S,0,0,0,28978,47.94,33.0
13954,United States,Skilled Manual,F,S,0,0,0,54176,51.44,22.0
13955,Germany,Clerical,M,S,1,0,0,85103,60.36,47.0
13956,Canada,Skilled Manual,M,M,1,0,2,57977,52.42,36.0
13957,France,Skilled Manual,M,S,0,0,0,57289,51.97,22.0
13958,Canada,Management,F,S,1,0,0,106830,53.24,34.0
13959,Canada,Manual,F,M,1,2,2,35111,47.14,41.0
13960,Canada,Professional,M,S,1,0,0,129715,61.58,33.0
13961,France,Skilled Manual,M,S,0,0,0,60098,50.9,34.0
13962,United States,Manual,F,S,0,0,0,35406,48.81,20.0
13963,United States,Clerical,M,M,1,1,2,78589,58.53,35.0
13964,United States,Skilled Manual,M,M,1,1,2,60634,61.85,41.0
13965,France,Clerical,F,M,1,1,2,85462,51.45,31.0
13966,Australia,Manual,F,S,0,0,0,28153,47.93,27.0
13967,Canada,Skilled Manual,M,M,1,1,2,52539,49.95,29.0
13968,United States,Skilled Manual,M,S,0,0,0,60511,50.68,29.0
13969,United States,Skilled Manual,M,S,0,0,0,54580,57.49,37.0
13970,United Kingdom,Management,M,M,1,0,0,108093,51.99,19.0
13971,United Kingdom,Management,M,M,1,1,2,104928,52.39,35.0
13972,France,Skilled Manual,F,S,1,0,0,52720,48.12,41.0
13973,United Kingdom,Skilled Manual,F,S,0,0,0,56321,53.01,35.0
13974,United States,Clerical,F,M,1,0,2,81425,50.3,36.0
13975,Australia,Skilled Manual,M,M,1,0,1,55323,55.47,36.0
13976,United States,Skilled Manual,M,S,1,1,1,51682,47.97,56.0
13977,Australia,Skilled Manual,F,S,1,1,1,57823,52.58,64.0
13978,United States,Professional,F,M,1,3,3,138335,51.86,56.0
13979,United States,Skilled Manual,M,M,1,1,2,54864,58.77,46.0
13980,Australia,Professional,F,S,0,0,0,128071,56.1,21.0
13981,Germany,Skilled Manual,M,M,1,1,2,57635,53.2,42.0
13982,Australia,Management,F,S,0,0,0,111798,55.18,21.0
13983,United States,Management,F,S,1,0,0,104589,52.85,30.0
13984,United States,Management,F,S,1,0,1,104190,53.96,50.0
13985,France,Skilled Manual,F,S,0,0,0,55495,48.98,19.0
13986,France,Clerical,M,M,1,0,2,81888,49.91,53.0
13987,Canada,Management,F,S,1,0,0,103962,52.32,30.0
13988,France,Skilled Manual,F,M,1,1,1,54010,50.43,35.0
13989,Canada,Skilled Manual,M,M,1,0,2,55557,50.06,45.0
13990,United States,Manual,F,M,1,1,2,35910,46.67,41.0
13991,Germany,Management,F,S,1,0,0,111118,55.17,44.0
13992,Canada,Manual,M,M,1,1,2,32360,49.72,46.0
13993,United States,Clerical,F,S,0,0,0,78977,50.31,31.0
13994,United Kingdom,Manual,M,S,1,0,1,28468,47.67,64.0
13995,United States,Clerical,M,S,0,0,0,77719,52.33,19.0
13996,United States,Manual,F,M,1,2,2,33217,45.81,38.0
13997,Germany,Clerical,F,S,0,0,0,78172,50.94,32.0
13998,United States,Clerical,M,M,1,1,2,81218,54.04,57.0
13999,United States,Skilled Manual,M,S,0,0,0,62045,56.1,35.0
14000,United Kingdom,Clerical,F,S,0,0,0,76687,53.88,33.0
14001,France,Skilled Manual,M,S,0,0,0,51553,54.72,33.0
14002,United States,Skilled Manual,M,M,0,0,0,52861,49.16,21.0
14003,United Kingdom,Clerical,M,S,1,0,0,81938,50.46,39.0
14004,Australia,Professional,F,M,1,0,0,134124,52.56,27.0
14005,United States,Skilled Manual,M,S,1,0,0,54104,60.03,47.0
14006,United States,Clerical,M,S,0,0,0,87038,53.32,21.0
14007,France,Skilled Manual,F,S,0,0,0,54105,48.63,25.0
14008,France,Manual,F,S,0,0,0,35548,48.53,21.0
14009,United States,Management,F,S,0,0,0,103804,51.09,28.0
14010,Australia,Management,M,M,1,1,2,112175,51.23,24.0
14011,France,Manual,M,M,1,1,2,34263,47.58,42.0
14012,France,Clerical,F,M,1,1,2,82043,54.71,29.0
